"id","date","observerId","startWorkTimestamp","stopWorkTimestamp","operationCodes","operationCodesThirdParty","unitNumber","functionPerformed","region","whatWasFound","whatWasPerformed","engineHours","hoursWorked","shopOperationCodes"
"40098752","2024-04-30 13:44:03","632b2754c4dadc29ad960152","2024-04-29 13:00:00","2024-04-30 01:00:00","3000 - Mobilization/Demobilization",NULL,"HC14024","Field","Carlsbad",NULL,"Drove to location, dismantled unit and pumped out oil and coolant.",NULL,"12",NULL
"40096906","2024-04-30 13:16:23","621d02f5b1acc9410c52a31c","2024-04-29 20:00:00","2024-04-30 02:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N21702","Field","Carlsbad",NULL,"Set al fuel regulators. We want all fuel cuts to do their part to be able to drop fluids. Closed off valves in coolant lines not to let aux coolant bypass (brings down intake air temp). Opened up sweetener sys, we will need to add filter in sweetener feed line.",10219,"6",NULL
"40096724","2024-04-30 13:14:11","621d02f3b1acc9410c52a2d3","2024-04-29 13:00:00","2024-04-29 21:00:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8",NULL
"40092740","2024-04-30 12:23:52","6261bf8bcc9aad72ad3e6c14","2024-04-29 12:00:00","2024-04-29 20:00:00",NULL,NULL,NULL,"Paid Time Off (PTO)","South Permian",NULL,NULL,0,"8",NULL
"40092331","2024-04-26 17:45:51","62e3fac12725d7003487fed7","2024-04-26 14:18:00","2024-04-26 16:39:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"R1109","Field","South Texas",NULL,"Removed thirst stage valve cap. Replaced broken valve cap o ring. Reinstalled valve cap. Torqued valve cap to spec. Started and loaded unit ",91266,"2.35",NULL
"40090713","2024-04-30 12:00:34","621d02f4b1acc9410c52a2e2","2024-04-29 12:00:00","2024-04-29 20:00:00",NULL,NULL,"N73962","Shop","East Texas",NULL,"clean valve caps and chairs and cap bolts",0,"7.5","3001 - Make Ready"
"40080072","2024-04-30 05:58:34","663bd9433fb69500254ba256","2024-04-29 17:00:00","2024-04-29 23:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC20315","Field","North Permian",NULL,"Drove by unit to monitor and run numbers ",25812,"6",NULL
"40080039","2024-04-30 05:51:57","663bd9433fb69500254ba256","2024-04-29 11:00:00","2024-04-29 17:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC21304","Field","North Permian",NULL,"Drove out to unit to see why customer was having trouble clearing code in panel unit is back online and rollin",18255,"6",NULL
"40079674","2024-04-30 04:45:45","6537d6bfccf8ba0013d69364","2024-04-29 19:00:00","2024-04-29 22:40:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90019","Field","South Permian","Leaking dump controllers repaired another oil leak. ","Unit was flagged by LDAR 2dump controllers were leaking. One needed to be adjusted and the other was removed inspected and applied tape and sealant it was leaking from threads to scrubber. Unit has been known to have oil leaks on front of engine plate had oil leaking from seal. I removed the plate cleaned area and applied black silicone let it firm up and installed back in place. ",34432,"3.67",NULL
"40079579","2024-04-30 04:26:10","6537d6bfccf8ba0013d69364","2024-04-29 11:40:00","2024-04-29 19:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC13070","Field","South Permian","Broken bolt on tensioner mount. ","Did weekly unit inspection. Repaired alternator mounting bracket noticed there was a clevice bolt hold the tension bolt. Removed bracket drilled out broken bolt and installed new bolt. Over weekend pumper tightened leaking coolant union I drained coolant removed piping applied tape and sealant attached union and piping then filled coolant. Checked oil levels valve temps and checked lube rates when unit was running, and purged lube lines with oil gun. Blew out air filter cleaned carb diaphragms and checked Oz iwc on Oz regulator. ",26400,"7.33",NULL
"40079565","2024-04-30 04:23:39","63b44b10651be716f4938155","2024-04-29 22:00:00","2024-04-30 01:00:00","3000 - Mobilization/Demobilization",NULL,"HC14024","Field","Carlsbad",NULL,"Helped other tech drain fluids, cut off cold weather tarps on unit. Saw that no piping had been pulled off yet suction, discharge, skid drains, etc. Called and informed lead mechanic. ",NULL,"3",NULL
"40071150","2024-04-29 22:01:21","621d02f4b1acc9410c52a2eb","2024-04-29 11:30:00","2024-04-29 19:30:00","2000 - Routine Maintenance (Scheduled)",NULL,"N804908","Field","South Texas",NULL,"Pm unit compression test run valves change spark plugs oil and filters ",86361,"8",NULL
"40079476","2024-04-30 04:15:03","63b44b10651be716f4938155","2024-04-29 18:00:00","2024-04-29 22:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC15186","Field","Carlsbad",NULL,"Unit was already bol when I arrived on site. Make walk through on unit and took readings. Operator had commented on group text about unit bogging down but found running good at 1390 rpm 53 psi suction. ",56020,"4",NULL
"40079335","2024-04-30 03:54:36","6349743f4ec5e26805f57cd9","2024-04-29 12:00:00","2024-04-29 22:00:00",NULL,"2101 - Third Party - Corrective Maintenance (Scheduled)",NULL,"Field","East Texas",NULL,"Picked up parts at shop then drove to location. Drilled the rivets out for the radiator mounts then popped them out and put the new ones in then riveted them in. Pulled the belt guard off and loosened the alternator. Pulled the old belts off and put the new ones on. Tightened the belts and the alternator. Put the guard back on. Pulled the valves out of first stage and found 2 bad discharge valves and one bad suction valve. Pulled the valves out of 2nd stage and 3rd stage. All the valves were bad except the 3rd stage suction valve so I changed them out and tightened everything up. When I pressured the unit up to check for leaks the 3rd stage dump line was leaking so I tightened it up and fired the unit up. Put the unit online and pinched the needle valve off for the discharge pressure gauge to get the needle to quit bouncing. Picked up tools and trash then left location.",43158,"10",NULL
"40078726","2024-04-30 03:09:07","65e77c9bdc672c001b5cd694","2024-04-29 11:30:00","2024-04-30 00:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC21305","Field","North Permian",NULL,"Unit was pmd",20330,"12.5",NULL
"40078391","2024-04-30 02:37:22","65557843d2c1cf001a51c057","2024-04-29 13:00:00","2024-04-30 02:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC15093","Field","Carlsbad",NULL,"Took off the 2 turbos and put 2 new ones one",NULL,"13.5",NULL
"40078368","2024-04-30 02:34:33","66030c4e9faa12001b18e156","2024-04-30 00:30:00","2024-04-30 02:30:00","2000 - Routine Maintenance (Scheduled)",NULL,"HC11101","Field","Pecos",NULL,"Routine PM",57924,"2",NULL
"40078357","2024-04-30 02:33:58","6548fc694e7f89001a9641c3","2024-04-29 15:00:00","2024-04-29 21:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC1009","Field","South Permian",NULL,"Dehy was out of service due to code on screen wouldn’t clear, (KEY STUCK ERROR DOWN )attempted to clear it by disconnecting the batteries, and connected them back, replaced fuse, inspected solenoids on gas line for and short, inspected the panel for any loose or broken wire, tighten all wires on the panel, for a better diagnostic on key pad door borrowed key pad door from another unit and sure enough the key pad door was bad had to order another one. Then had to install test key pad door back on unit ",NULL,"6",NULL
"40078315","2024-04-30 02:30:25","63b44b10651be716f4938155","2024-04-29 16:48:00","2024-04-30 02:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"52674","Field","Midcon",NULL,"I drove out to location. Filled out JSA. I look over unit and then try tto start after resetting vibration switch. Unit goes back down. I take front off vibration switch box. Looks like a bit of corrosion in box. So I take off the old one and install a new vibration switch. Wire it up and startup unit. Warm unit and load up. There was no vibration in compressor it was just bad switch. I get readings and temperatures and head out. ",29149,"9.69",NULL
"40078307","2024-04-30 02:29:27","621d02f5b1acc9410c52a31a","2024-04-29 22:04:00","2024-04-30 02:29:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N200982","Field","Midcon",NULL,"Took apart the  Stem-Guided High Pressure Control Valve. Everything that is in between the bonnet and yoke was rusted up. The spring and the upper stem were braking apart. There was another used Stem-Guided High Pressure Control Valve on location, so I swapped the top part of the control valves. The control valve was now functioning properly. Started up the unit and got it back online.",NULL,"4.42",NULL
"40078297","2024-04-30 02:28:37","621d02f3b1acc9410c52a2b6","2024-04-29 23:00:00","2024-04-30 01:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N17105","Field","Pecos",NULL,"Picked up tubing ",NULL,"2",NULL
"40078189","2024-04-30 02:16:19","6548fc694e7f89001a9641c3","2024-04-29 09:00:00","2024-04-29 15:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"N90182","Field","South Permian",NULL,"Unit had gone down on 3 stage hi discharge pressure, got to the unit and got it started the loaded it and monitored pressures ran for a few minutes then went down on low suction, got up and running again than monitored it till pressure came up to normal. While unit was running noticed a coolant leak above belt guard from a SS line got it tighten and added some coolant.",78870,"6",NULL
"40078157","2024-04-30 02:11:33","62f27e5c36dc3e0038df67fa","2024-04-29 22:30:00","2024-04-30 02:11:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC21402","Field","South Permian",NULL,"Came to unit amd got.unit.going to monitor temps. Oil temp climbing. Ordering new thermostats to replace. ",20214,"3.68",NULL
"40077943","2024-04-30 01:53:36","621d02f4b1acc9410c52a303","2024-04-29 13:45:00","2024-04-30 01:53:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC15093","Field","Carlsbad",NULL,"Pulled turbos off installed 2 of the same type pumped full of coolant",NULL,"12.13",NULL
"40077490","2024-04-30 01:27:42","6261c830e1f79d64865fb316","2024-04-29 11:54:00","2024-04-30 01:27:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"13.55",NULL
"40077108","2024-04-30 01:06:15","641874a667c4531ea151849a","2024-04-29 17:00:00","2024-04-30 00:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N90180","Field","North Permian",NULL,"Reported for work in Midlqnd, TX. Covered calls and monitored field. Also spoke with guys and checked on them. ",NULL,"7",NULL
"40077030","2024-04-30 01:01:01","6511e657a07ada0058eee951","2024-04-29 11:00:00","2024-04-29 17:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC15115","Field","North Permian",NULL,"Got up and cleaned apartment and packed up things in truck. Then headed to Connell location. Arrived found unit down on high 3rd stage discharge pressure. Started unit and loaded. Monitored unit all pressure and temps looked good. Completed hitch notes and emailed to Michael Daniel and Luke. Took a part I found on truck to conex and sent Andrew a picture and let him. Know it was there. Check on unit at CC-33 location and monitored field until crew change and then headed home. ",57672,"6",NULL
"40076967","2024-04-30 00:55:55","64ac0c5eb99adf6c5d9e09a8","2024-04-29 19:22:00","2024-04-30 00:31:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N200805","Field","Midcon","Bad valve on 2nd stage discharge","Drove to location and pulled valves and found a broken 2nd stage discharge valve. Kitted valve and out unit bol and the unit would heat up on 1st stage when suction would get below 18psi. Left unit online. ",13117,"5.14",NULL
"40076788","2024-04-30 00:46:59","621d02f3b1acc9410c52a2bc","2024-04-29 21:17:00","2024-04-30 00:46:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC15025","Field","Midcon","Needs map sensor, engine harness and catalyst harness. ","Check epr pressures. Check fuel. Check for misfires wouldn’t carry load. Check map sensor. Map sensor full of debris. Replace map sensor. Unit carries load now. Normal operation. ",53433,"3.49",NULL
"40076723","2024-04-30 00:44:03","62589899b6d35f00298f51eb","2024-04-29 21:39:00","2024-04-30 00:43:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC17044","Field","North Permian",NULL,"Went to location, filled out jsa, 
Blew down unit 
Found that unit went down on cyl 4 detonation 
Cleared codes 
Started and loaded unit 
Found that nox is faulty 
Unplugged nox 
Drained fuel pot 
Monitored unit 
Lext location ",52757,"3.08",NULL
"40076671","2024-04-30 00:40:52","66030c4e9faa12001b18e156","2024-04-29 17:00:00","2024-04-30 00:30:00","2000 - Routine Maintenance (Scheduled)",NULL,"HC4029","Field","Pecos","Cracked crankcase breather. Part ordered ","Routine PM",72333,"7.5",NULL
"40076642","2024-04-30 00:40:01","62589899b6d35f00298f51eb","2024-04-29 11:00:00","2024-04-29 19:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC90032","Field","North Permian",NULL,"Drove to location inspected 3rd stage piston and cylinder assembly 
Cleaned truck and got vehicle and tools ready for hitch.",NULL,"8",NULL
"40076585","2024-04-30 00:37:37","6543d393a15c120042d16c23","2024-04-29 22:30:00","2024-04-30 00:37:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC18020","Field","South Permian",NULL,"When to check on unit, checked valve temps discharge pressures and they were good. Checked fluid levels and for fluid leaks and found none. Dumps were operating properly cleaned a little bit of trash from around unit as well",43607,"2.11",NULL
"40076563","2024-04-30 00:36:21","65c3bb00b7b93c00170c76b0","2024-04-29 09:30:00","2024-04-30 00:36:00","3005 - Emissions/Panel Upgrades",NULL,"HC4014","Field","Midcon",NULL,"Set unit up for quad J testing ",43535,"15.1",NULL
"40076557","2024-04-30 00:35:51","6418a9659b7bd71b5a1a1824","2024-04-29 17:00:00","2024-04-29 20:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"60111","Field","East Texas",NULL,"Drove to unit, completed JSA, washed unit, greased bearings/linkages, drained containment, recorded readings, preformed unit inspection ",102087,"3",NULL
"40076515","2024-04-30 00:33:56","6543d393a15c120042d16c23","2024-04-29 18:00:00","2024-04-29 22:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC18019","Field","South Permian",NULL,"Checked compressor temps and found 1 stage throws 1 and 3 were hot. Shot valve temps and they were all with in 10 degrees of each other but discharge valve were over 270. Shut unit down and blew down. Removed the valve caps and valves. Found 2 discharge valves on throw 3 cracked and chipped. Went to the barbee station to grab some valve kits since unit didn’t have any. Got back and installed the new valves. Put all back together and turned unit on. Monitored temps. They were still getting hot on 1st stage. I didn’t have any suction valve kits and temps had dropped a little but not much. Still high. Valve kits will be ordered for unit to get temps correct",44557,"4.5",NULL
"40076504","2024-04-30 00:33:27","651d8112c57942001a976e6d","2024-04-29 20:56:00","2024-04-30 00:33:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC4041","Field","Midcon","Auxiliary water pump is bad","Drove to location, drain coolant, replace auxiliary water pump, fill coolant, start unit ",43557,"3.61",NULL
"40076392","2024-04-30 00:27:52","6543d393a15c120042d16c23","2024-04-29 17:00:00","2024-04-29 18:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC20201","Field","South Permian",NULL,"Checked on unit. Shot valve temps, checked pressures and checked fluid leaks and fluid levels. Made sure dumps were operating and everything was good",20736,"1",NULL
"40076316","2024-04-30 00:24:36","6543d393a15c120042d16c23","2024-04-29 12:54:00","2024-04-29 17:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC11277","Field","South Permian",NULL,"Checked for hot valves and saw that discharge temps were high, shot valve temps and found some that were hot. Removed and replaced 2 1st stage discharge valves and 1 2nd stage discharge valve. Started unit up and monitored temps and they were good",676,"4.09",NULL
"40076244","2024-04-30 00:19:49","62f27e5c36dc3e0038df67fa","2024-04-29 19:40:00","2024-04-29 22:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N21308","Field","South Permian",NULL," Ame.to unit and checked compression. Compression good. Ran unit and saw high voltage on a couple spark plugs. Ran rack and replaced two plugs. Ran and monitored ",20362,"2.83",NULL
"40076034","2024-04-30 00:10:37","656f34a46ed70a002cef548f","2024-04-29 21:09:00","2024-04-30 00:10:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC20321","Field","South Permian",NULL,"Came to do a unit inspection. Noticed that the Cat panel is not working. I could not access any of the information like engine temp or oil pressure, exhaust temperatures or manifold pressures or temps so I’m ordering a new Cat Panel. ",NULL,"3.02",NULL
"40075990","2024-04-30 00:09:07","6261bf8bcc9aad72ad3e6c14","2024-04-29 12:00:00","2024-04-30 00:00:00","2000 - Routine Maintenance (Scheduled)",NULL,"HC21305","Field","North Permian","Found 2nd & 3rd stage level switch not working and repaired them , washed cooler all sections ","Scheduled pm , washed cooler, ran engine rack, compression test, checked kills ",20330,"12",NULL
"40075683","2024-04-29 23:57:02","6466345f6e67dd66cd2b5309","2024-04-29 18:29:00","2024-04-29 23:56:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC20324","Field","South Permian",NULL,"Drove to unit to assist Ariel with unit. Unit kept going down on low suction. Started unit and could only get 24 pounds of suction. Checked customer suction scrubber and noticed pressure dropping quickly. Checked kill on unit and was above the actual pressure causing unit to go down. Found busted pipe in field causing the loos of suction pressure. Informed customer. Left unit down ",22601,"5.46",NULL
"40075387","2024-04-29 23:46:55","6543d393a15c120042d16c23","2024-04-29 20:45:00","2024-04-29 23:46:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC11074","Field","Midcon",NULL,"Shut down unit and check gas leak. Blow down ball valve. Pull brackets and piping and replace blowdown. Put back together. Start and load",83705,"3.02",NULL
"40075358","2024-04-29 23:45:41","655b7633cc25eb005841560d","2024-04-29 15:12:00","2024-04-29 20:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N4044","Field","East Texas","Engine oil pressure low ","Changed oil and filter  on engine and compressor checked compression ",NULL,"4.81",NULL
"40075327","2024-04-29 23:43:24","621d02f3b1acc9410c52a2b6","2024-04-29 20:00:00","2024-04-29 23:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC17100","Field","Pecos",NULL,"Troubleshoot unknown shutdown",NULL,"3",NULL
"40075297","2024-04-29 20:00:29","621d02f3b1acc9410c52a2b6","2024-04-29 16:00:00","2024-04-29 20:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC17102","Field","Pecos",NULL,"Troubleshoot and repair high EJW temp",NULL,"4",NULL
"40075230","2024-04-29 23:39:40","62f28749a16b490034de6a2d","2024-04-29 11:30:00","2024-04-29 19:39:00","2001 - Corrective Maintenance (Scheduled)",NULL,"N804908","Field","South Texas",NULL,"Repair leaking oil lines. Replace a leaking dump. Removed all valves and rebbuilt valves that didn’t pass water test. Washed unit. ",86311,"8.15",NULL
"40075227","2024-04-29 23:39:26","647deb3a9e5f9e1716839134","2024-04-29 20:44:00","2024-04-29 23:39:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N805210","Field","East Texas",NULL,"Installed new batteries",84706,"2.91",NULL
"40075037","2024-04-29 23:33:10","621d02f4b1acc9410c52a30f","2024-04-29 17:30:00","2024-04-29 21:26:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"8348","Field","Midcon",NULL,"Drive to unit. Pulled plugs and inspected cylinders. Replaced plugs. Started unit then rpms swayed and died. Pulled carb diaphragm and noticed distribution ring fell out. Pulled mixer bowl. Reinstalled ring. Reinstalled carb. Started unit. Sped unit and loaded. Washed unit. Drove back to the Carter. Made adjustments to keep unit running until new head. Drove home. ",27578,"3.94",NULL
"40074762","2024-04-29 23:23:47","621d02f4b1acc9410c52a30f","2024-04-29 11:59:00","2024-04-29 17:30:00","2000 - Routine Maintenance (Scheduled)",NULL,"N9003","Field","Midcon","Unit needs head and alternator but ordered. ","Refueled truck then drove to unit. Checked dumps and kills then set up. Shut and blew unit down. Ran over head. Changed engine oil and filter. Cleaned air filter. Checked compressor oil and level. Finished unit down inspections. Washed unit.  Purged and started unit. Sped and loaded. Drove to a unit to see if sucked out to move day tank. Completed KPA tasks. ",47268,"5.51",NULL
"40065317","2024-04-29 19:51:39","621d02f4b1acc9410c52a303","2024-04-29 11:46:00","2024-04-29 19:31:00","1007 - Indirect Time",NULL,NULL,"Field","East Texas",NULL,NULL,0,"7.74",NULL
"38563573","2024-03-26 21:48:19","645a56f3803e41180d4a3911","2024-03-26 13:45:00","2024-03-26 21:48:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8.05",NULL
"40074664","2024-04-29 23:21:01","62accd1c33a91b3ce662516a","2024-04-29 18:14:00","2024-04-29 23:20:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC20704","Field","South Permian","Normal operation ","Drove to unit checked shut down codes and saw that it went down on detonation, blew down compressor, started up unit monitored temps and pressures checked oil and coolant levels, saw that the main jacket water level was a little low so I rigged up my pump and topped off the coolant, checked for any major leaks, checked belts, checked battery voltage, made sure lube pump and dump controllers were working properly, went ahead and picked up trash around all the units at the station, notified customer that the unit was back online.",25159,"5.1",NULL
"40074404","2024-04-29 23:14:42","62accd1c33a91b3ce662516a","2024-04-29 11:30:00","2024-04-29 18:13:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90165","Field","South Permian","Bad valves discharge 3rd stage ","Drove to unit monitored temps and pressures , noticed that the 2nd stage discharge pressure was to high and found that the 3rd stage discharge valve 2 were a little hot so I shut the unit down blew down compressor, lock out tag out unit, pulled out the 2 discharge valves and had them repaired, set valves back in torqued down cap bolts, surged compressor, started up unit monitored temps and pressures checked oil and coolant levels, checked for any major leaks, checked belts, checked battery voltage, made sure lube pump and dump controllers were working properly, notified customer that the unit was back online.",28905,"6.72",NULL
"40074249","2024-04-29 23:09:35","65805e886dd558002c05d7a9","2024-04-29 19:06:00","2024-04-29 23:09:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC11292","Field","Midcon","Bad manifold and radiator ","Found crack on radiator, replaced and flushed with water, saw white smoke and engine was chocking out, pulled plugs and found coolant on plugs, loosen manifold and found coolant running out ",45614,"4.04",NULL
"40074217","2024-04-29 23:08:29","62584fa86c4ccb00228a55f7","2024-04-29 18:00:00","2024-04-29 23:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC20324","Field","South Permian",NULL,"Drove to location. I was working on the unit, checking the valves of the first stage and second stage, then I turned the unit on but it was falling into low suction, then I was waiting for the pumpers to arrive so they could check a gas leak that we found in one of the lines, then I drove home. and that was all for today.",22601,"5.5",NULL
"40073887","2024-04-29 23:00:29","62584fa86c4ccb00228a55f7","2024-04-29 12:00:00","2024-04-29 18:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC20322","Field","South Permian",NULL,"Drove to location. I checked the unit and made sure all oil and coolant levels were good, then refilled the unit, and connected a temperature sensor, then turned the unit on and made sure the temperatures and pressures were good then drove to another location .",26180,"6",NULL
"40073841","2024-04-29 22:59:22","6543d393a15c120042d16c23","2024-04-29 20:42:00","2024-04-29 22:59:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC15098","Field","South Permian",NULL,"Checked over unit checked all fluids and found a couple of u bolts that were loose on the unit monitored exhaust temp and shot for hot valves on  compressor ",54661,"2.28",NULL
"40073450","2024-04-29 20:44:14","647deb3a9e5f9e1716839134","2024-04-29 13:30:00","2024-04-29 20:44:00","2001 - Corrective Maintenance (Scheduled)",NULL,"N213","Field","East Texas",NULL,"Swapped trucks. Installed valve caps washed unit. Loaded up all valves to bring to the yard",58125,"7.22",NULL
"40073227","2024-04-29 22:43:49","646281a18444142406373297","2024-04-29 12:07:00","2024-04-29 22:43:00",NULL,"3103 - Third Party - Major Maintenance - Top End",NULL,"Field","Midcon",NULL,"Went to shop got parts for head replacement went to Woodward to get head gasket kit arrived at unit started top end overhaul removed old head installed new head torque to spec put unit back together ",31602,"10.61",NULL
"40073101","2024-04-29 22:39:19","6297af63e88ab90022324f24","2024-04-29 17:00:00","2024-04-29 22:39:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N76418","Field","Midcon","Crack in pipe 90","Pulled off pipe and took to Okc to have fixed . And had go get part for welder ",NULL,"5.65",NULL
"40072483","2024-04-29 22:36:27","6297af63e88ab90022324f24","2024-04-29 14:00:00","2024-04-29 17:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC11046","Field","Midcon",NULL,"Took 1st stage cyl and distance piece ",NULL,"3",NULL
"40072354","2024-04-29 22:33:34","6297af63e88ab90022324f24","2024-04-29 12:30:00","2024-04-29 14:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90046","Field","Midcon","Nothing was found ","Check unit ",NULL,"1.5",NULL
"40072345","2024-04-29 22:33:20","64e61f0cecacbe6938dbe730","2024-04-29 12:37:00","2024-04-29 22:32:00",NULL,"3103 - Third Party - Major Maintenance - Top End",NULL,"Field","Midcon","Bad head. One broken head bolt. Was able to remove and put in a new one. ","Head change due to burnt valve, changed engine oil and filter. Left unit down because another mechanic is bringing a new head bolt before starting it up. ",31642,"9.92",NULL
"40072089","2024-04-29 22:25:21","621d02f3b1acc9410c52a2c5","2024-04-29 18:41:00","2024-04-29 22:25:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N805835","Field","South Texas","Water in 5 spark plug wells","Removed spark plug wires, blowed water out of 5 of the 6 spark plug wells, replaced 1 spark plug wire, silicone around wires, started engine and warned up, met with Pumper to open wells and load compressor, monitored, ",40476,"3.74",NULL
"40072073","2024-04-29 22:20:59","6297af63e88ab90022324f24","2024-04-29 14:00:00","2024-04-29 19:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC11046","Field","Midcon",NULL,"Pulled 1st stage cylinder and distance piece off after unit got hit with slug. Parts should be in tomorrow. ",50043,"5",NULL
"40072070","2024-04-29 22:24:44","6297af63e88ab90022324f24","2024-04-29 19:00:00","2024-04-29 22:24:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC19210","Field","Midcon",NULL,"Unit actually down on low comp oil pressure. Started unit. No problem found. Checked wiring. No problem found. Sat with unit. Could be overloading issue but not any evidence of that yet.",35815,"3.41",NULL
"40072052","2024-04-29 22:24:22","6331da38e58a420043c270dd","2024-04-29 17:30:00","2024-04-29 22:23:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"81003","Field","East Texas",NULL,"Remove gauge cleaned water out re wired and installed insulated cover on 2nd and 3rd stage wiring started and loaded unit monitored unit and temperatures cleaned out engine radiator ",7945,"4.9",NULL
"40071974","2024-04-29 22:23:35","643ee36508c034002c086950","2024-04-29 14:11:00","2024-04-29 22:23:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8.21",NULL
"40071714","2024-04-29 22:13:58","62d99de25c39b5003fe9cc89","2024-04-29 13:01:00","2024-04-29 22:13:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8.31",NULL
"40071659","2024-04-29 22:12:38","64c7c6c34d2a6e1fba00fea3","2024-04-29 13:05:00","2024-04-29 22:12:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"9.13",NULL
"40071357","2024-04-29 22:06:56","640b5fd5ee88ef1fd69a0543","2024-04-29 12:05:00","2024-04-29 22:06:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"10.03",NULL
"40071310","2024-04-29 22:05:24","647deb3a9e5f9e1716839134","2024-04-29 13:28:00","2024-04-29 22:05:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N301773","Field","East Texas",NULL,"found bad spark plugs had to go to storage and get some came back adjusted load screw",33076,"8.61",NULL
"40071264","2024-04-29 22:04:14","621d02f5b1acc9410c52a31a","2024-04-29 18:19:00","2024-04-29 22:00:00",NULL,"2102 - Third Party - Call-out Repair/Maintenance (Non-scheduled)",NULL,"Field","Midcon",NULL,"Checked the score on the  lubricator box and the oil level. The screen and oil level were good. Checked the lubricator box level controller and kill wire. Replaced the kill wire. Repaired the injector fluid leak. Adjusted the dump controller on the 2nd stage scrubber. Monitored the unit for 30 minutes.",NULL,"3.69",NULL
"40070909","2024-04-29 21:56:36","6245ddb6f9636d0022804dcb","2024-04-29 18:18:00","2024-04-29 21:56:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC18002","Field","Midcon",NULL,"I started the unit and the suction came up to high and killed it.  I monitored the unit after I got it going and found the comp oil kill running 2Ibs above the kill. After the suction came up and bogged the unit down it dropped the psi to 40 and killed it. I raised the pressure and put the unit bol. ",30059,"3.64",NULL
